,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (credited),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Unemployment rate,Inflation rate,GDP,Target
164,1,17,2,9670,1,1,124.0,1,1,19,5,4,124.4,0,0,0,1,0,0,19,0,0,5,14.2,0,5,14.2,7.6,2.6,0.32,1
165,1,17,1,9773,1,1,133.1,1,19,37,7,7,126.0,0,0,0,1,0,1,19,0,0,6,12.5,0,6,13.0,15.5,2.8,-4.06,1
166,3,39,1,9003,1,1,170.0,1,1,37,6,6,170.0,0,0,1,1,0,0,47,0,0,0,0.0,0,0,0.0,8.9,1.4,3.51,1
167,1,17,3,9238,1,1,125.0,1,19,19,7,8,121.5,0,0,0,1,0,0,19,0,0,5,11.666666666666666,0,4,11.0,13.9,-0.3,0.79,1
168,1,39,1,9500,1,3,130.0,1,2,2,1,1,130.0,0,0,0,1,0,0,29,0,1,7,14.257142857142856,1,7,14.257142857142856,12.7,3.7,-1.7,1
169,1,43,1,9238,1,1,125.0,1,19,19,4,8,117.0,1,0,0,1,0,0,21,0,0,3,12.0,0,2,11.333333333333334,16.2,0.3,-0.92,0
170,1,39,1,9085,1,1,130.0,1,37,19,9,7,130.0,1,0,0,1,0,0,28,0,0,4,11.25,0,4,10.5,12.7,3.7,-1.7,1
171,1,17,2,9556,1,1,133.1,1,37,37,3,10,108.0,0,0,0,1,0,0,20,0,0,7,12.457142857142856,0,8,13.5625,15.5,2.8,-4.06,1
172,1,17,1,9500,1,1,131.0,1,2,38,4,5,132.3,1,0,0,1,0,0,19,0,0,6,11.683333333333332,0,6,11.683333333333332,7.6,2.6,0.32,1
173,1,42,1,8014,0,1,150.0,1,19,2,4,6,148.0,0,0,0,1,0,0,26,0,0,3,11.666666666666666,0,5,12.0,9.4,-0.8,-3.12,1
174,1,17,2,9254,1,1,125.0,1,37,37,9,8,122.6,1,0,1,0,0,0,20,0,0,4,11.75,0,6,13.166666666666666,11.1,0.6,2.02,0
175,1,1,1,9670,1,1,131.0,1,37,37,9,9,123.0,1,0,0,1,0,1,18,0,0,3,11.666666666666666,0,4,13.5,7.6,2.6,0.32,1
176,1,39,1,9853,1,1,130.0,1,37,19,9,5,102.5,0,0,0,1,0,0,27,0,0,5,13.2,0,5,12.0,7.6,2.6,0.32,1
177,1,1,2,9500,1,1,123.0,1,34,34,90,90,113.3,1,0,0,1,0,0,20,0,0,4,11.95,0,4,11.95,7.6,2.6,0.32,0
178,1,1,5,9853,1,1,141.0,1,37,19,9,5,133.0,1,0,0,1,0,0,18,0,0,5,12.4,0,5,10.4,9.4,-0.8,-3.12,0
179,1,7,1,9500,1,3,140.0,1,1,1,9,5,140.0,0,0,0,1,0,0,33,0,2,6,14.35,3,6,14.583333333333334,16.2,0.3,-0.92,0
180,1,43,1,9853,1,1,140.0,1,3,1,3,3,128.3,1,0,0,1,0,0,35,0,19,21,12.61904761904762,13,19,12.789473684210526,12.4,0.5,1.79,1
181,1,44,1,9991,0,39,140.0,1,37,19,9,8,140.0,0,0,0,1,0,1,26,0,2,6,12.666666666666666,2,6,13.166666666666666,9.4,-0.8,-3.12,1
182,1,39,1,9773,1,19,133.1,1,19,19,3,4,104.0,0,0,1,0,0,0,27,0,0,5,12.0,0,0,0.0,11.1,0.6,2.02,0
183,1,18,3,9070,1,1,131.0,1,1,37,5,5,122.3,1,0,0,0,0,0,19,0,0,6,12.166666666666666,0,0,0.0,15.5,2.8,-4.06,0
184,1,17,2,9254,1,1,143.0,1,1,19,4,6,135.0,0,0,0,1,0,0,20,0,0,0,0.0,0,0,0.0,11.1,0.6,2.02,0
185,1,18,2,9147,1,1,132.0,1,3,3,5,7,119.1,1,0,1,0,0,0,20,0,0,3,10.0,0,3,10.571428571428571,10.8,1.4,1.74,0
186,1,43,1,9238,1,1,143.0,1,1,37,5,9,126.6,0,0,1,0,0,0,21,0,5,8,11.5,0,4,10.0,9.4,-0.8,-3.12,1
187,1,17,3,9500,1,1,141.0,1,38,1,9,4,129.0,1,0,0,1,0,1,18,0,0,6,13.05,0,6,13.05,7.6,2.6,0.32,1
188,1,39,1,9085,1,1,133.1,1,1,19,9,9,162.3,1,0,0,1,0,0,24,0,0,2,11.0,0,0,0.0,8.9,1.4,3.51,0
189,1,17,4,9070,1,1,148.0,1,1,3,4,1,163.4,1,0,0,1,0,0,20,0,0,6,11.5,0,6,12.0,16.2,0.3,-0.92,1
190,1,1,1,9254,1,1,125.0,1,19,38,9,8,121.5,0,0,0,1,0,1,21,0,0,6,12.0,0,6,12.5,13.9,-0.3,0.79,1
191,1,1,1,8014,0,1,120.0,1,1,37,7,3,122.8,0,0,0,1,0,0,23,0,0,2,10.0,0,1,10.0,9.4,-0.8,-3.12,1
192,1,39,1,9147,1,1,140.0,1,12,3,4,3,118.0,1,0,0,1,0,0,24,0,0,0,0.0,0,0,0.0,7.6,2.6,0.32,0
193,1,51,1,9853,1,1,139.0,1,1,1,4,10,134.0,0,0,0,1,0,0,21,0,0,0,0.0,0,0,0.0,12.4,0.5,1.79,0
194,1,1,4,9500,1,1,142.0,1,38,38,9,8,129.8,1,0,0,1,0,0,18,0,0,7,12.242857142857144,0,7,12.242857142857144,12.7,3.7,-1.7,1
195,1,39,1,9991,0,40,130.0,1,19,1,3,4,152.0,1,0,0,1,0,0,27,0,0,0,0.0,0,0,0.0,8.9,1.4,3.51,0
196,1,18,6,9500,1,1,126.0,1,37,37,5,5,122.8,1,0,0,1,0,0,18,0,0,8,12.93375,0,8,12.93375,9.4,-0.8,-3.12,1
197,1,7,1,9119,1,3,150.0,1,3,2,2,2,150.0,0,0,0,1,0,0,35,0,0,0,0.0,0,0,0.0,13.9,-0.3,0.79,0
198,1,1,1,9853,1,1,130.0,1,19,19,3,8,131.8,0,0,0,1,0,0,18,0,0,7,12.571428571428571,0,7,14.428571428571429,11.1,0.6,2.02,1
199,1,39,1,9500,1,1,120.0,1,1,3,175,121,105.9,0,0,0,1,0,0,35,0,0,3,11.816666666666668,0,3,11.333333333333334,11.1,0.6,2.02,1
200,1,1,1,9085,1,1,138.0,1,1,1,4,7,132.1,1,0,0,1,0,0,19,0,0,4,13.75,0,4,14.333333333333334,10.8,1.4,1.74,1
201,1,1,4,9238,1,1,127.0,1,19,19,4,0,127.4,1,0,0,1,0,0,20,0,0,6,11.166666666666666,0,6,11.333333333333334,7.6,2.6,0.32,1
202,1,1,4,9500,1,1,140.0,1,19,19,7,7,129.5,1,0,0,1,0,0,18,0,0,7,12.324285714285711,0,7,12.324285714285711,10.8,1.4,1.74,1
203,1,44,1,9238,1,39,130.0,1,38,38,5,10,126.7,0,0,1,1,0,0,21,0,3,6,12.166666666666666,2,6,11.714285714285714,13.9,-0.3,0.79,1
204,1,17,2,9238,1,1,128.0,1,19,37,9,8,116.5,0,0,0,1,0,1,18,0,0,5,11.142857142857142,0,4,11.25,16.2,0.3,-0.92,1
205,1,1,1,9238,1,1,132.0,1,34,34,0,0,119.1,1,0,0,1,0,0,18,0,0,4,11.0,0,4,10.75,7.6,2.6,0.32,1
206,1,1,2,9500,1,1,149.0,1,19,38,9,9,126.5,1,0,0,1,0,0,18,0,0,7,12.914285714285713,0,7,12.914285714285713,12.7,3.7,-1.7,1
207,1,1,4,9773,1,1,155.0,1,3,19,1,4,149.8,1,0,0,1,0,1,18,0,0,6,13.833333333333334,0,6,14.166666666666666,16.2,0.3,-0.92,1
208,1,1,1,9085,1,1,120.0,1,19,1,8,7,115.1,1,0,0,1,0,0,19,0,0,6,13.857142857142858,0,5,13.4,13.9,-0.3,0.79,1
209,1,39,1,9254,1,19,133.1,1,3,19,2,3,124.5,0,0,0,1,0,1,36,0,0,6,13.714285714285714,0,5,12.8,16.2,0.3,-0.92,0
210,1,1,2,9500,1,1,131.0,1,38,1,7,4,128.3,1,0,0,1,0,1,18,0,0,7,12.642857142857142,0,7,12.642857142857142,12.7,3.7,-1.7,1
211,1,1,1,9500,1,1,149.0,1,37,37,9,9,136.0,0,0,0,1,0,1,18,0,0,6,12.916666666666666,0,6,12.916666666666666,7.6,2.6,0.32,1
212,1,43,1,9130,1,1,140.0,1,1,3,9,2,140.0,1,0,0,1,0,1,20,0,0,6,15.625,0,6,15.857142857142858,13.9,-0.3,0.79,1
213,1,39,1,9991,0,1,133.1,1,37,37,9,9,126.3,0,0,0,1,0,1,26,0,0,0,0.0,0,0,0.0,16.2,0.3,-0.92,0
214,1,43,1,9773,1,1,122.0,1,1,1,4,5,126.9,0,0,0,1,0,0,21,0,0,6,11.714285714285714,0,6,12.0,7.6,2.6,0.32,1
215,1,39,1,9556,1,40,130.0,1,1,1,4,5,145.0,0,0,0,1,0,0,25,0,0,6,12.125,0,8,13.3125,15.5,2.8,-4.06,1
216,1,18,1,9147,1,1,121.0,1,19,3,5,5,115.8,1,0,0,1,0,1,19,0,0,5,11.6,0,5,11.6,12.4,0.5,1.79,1
217,1,39,1,8014,0,1,120.0,1,19,37,8,7,100.0,1,0,0,1,0,0,24,0,0,1,10.0,0,0,0.0,9.4,-0.8,-3.12,0
218,1,39,1,8014,0,1,133.1,1,1,19,5,4,102.5,0,0,0,1,0,1,27,0,0,1,10.0,0,0,0.0,8.9,1.4,3.51,0
219,1,17,1,9085,1,1,121.0,1,19,37,1,3,131.5,0,0,0,1,0,0,21,0,0,0,0.0,0,2,13.5,7.6,2.6,0.32,0
220,1,1,1,9147,1,1,133.0,1,38,38,7,7,147.0,0,0,0,1,0,1,18,0,0,4,13.0,0,3,12.333333333333334,9.4,-0.8,-3.12,1
221,2,1,4,9853,1,1,134.0,1,37,37,5,7,122.5,0,1,0,1,0,1,19,0,0,6,13.333333333333334,0,6,14.5,10.8,1.4,1.74,1
222,1,1,3,9254,1,1,115.0,1,1,1,3,3,117.5,1,0,0,1,0,0,18,0,0,4,11.25,0,2,12.5,9.4,-0.8,-3.12,0
223,1,51,1,9500,1,1,127.0,1,19,1,5,9,150.0,0,0,0,1,0,1,19,0,0,5,13.85,0,7,12.19285714285714,11.1,0.6,2.02,1
224,1,18,1,9500,1,1,135.0,1,1,38,4,5,127.5,1,0,0,1,0,1,19,0,0,6,13.741666666666667,0,7,14.9125,16.2,0.3,-0.92,1
225,2,7,1,9991,0,43,140.0,1,40,5,3,3,140.0,0,0,0,1,0,0,33,0,2,6,15.333333333333334,0,5,15.8,11.1,0.6,2.02,1
226,2,7,1,9147,1,3,130.0,1,1,4,3,10,130.0,0,0,0,1,0,0,45,0,0,5,11.0,0,5,13.8,12.4,0.5,1.79,1
227,1,1,1,9238,1,1,135.0,1,1,1,9,9,133.3,0,0,0,1,0,1,20,0,0,6,12.0,0,6,12.857142857142858,11.1,0.6,2.02,1
228,1,39,2,9670,1,1,140.0,1,34,34,0,0,97.0,1,0,0,1,0,0,28,0,0,0,0.0,0,0,0.0,7.6,2.6,0.32,0
229,1,43,1,9500,1,1,120.0,1,1,1,5,8,112.0,1,0,0,1,0,1,19,0,0,7,11.571428571428571,0,7,11.571428571428571,12.7,3.7,-1.7,1
230,1,1,2,9254,1,1,140.0,1,1,37,4,5,123.6,1,0,0,1,0,0,18,0,0,6,12.857142857142858,0,3,12.666666666666666,12.7,3.7,-1.7,1
231,1,39,1,9254,1,3,133.1,1,19,19,4,6,130.5,0,0,0,1,0,0,38,0,0,0,0.0,0,0,0.0,15.5,2.8,-4.06,0
232,1,1,2,9670,1,1,135.0,1,1,3,4,3,133.3,0,0,0,1,0,0,19,0,0,5,13.0,0,5,13.2,9.4,-0.8,-3.12,1
233,1,1,1,9254,1,1,123.0,1,1,37,9,9,132.1,0,0,0,1,0,1,21,0,0,5,11.0,0,5,12.0,15.5,2.8,-4.06,1
234,1,1,1,9147,1,1,133.1,1,37,1,9,10,100.0,0,0,0,1,0,0,21,0,0,3,12.0,0,1,15.0,16.2,0.3,-0.92,0
235,1,1,1,9238,1,1,154.0,1,38,37,9,9,140.4,0,0,0,1,0,1,22,0,0,5,12.6,0,6,13.0,10.8,1.4,1.74,1
236,1,1,1,9853,1,1,148.0,1,19,19,5,7,141.7,0,0,0,1,0,1,18,0,0,5,13.4,0,6,13.166666666666666,9.4,-0.8,-3.12,1
237,1,17,2,9238,1,1,133.0,1,37,37,3,9,119.7,0,1,0,1,0,1,18,0,0,6,11.333333333333334,0,6,11.571428571428571,15.5,2.8,-4.06,1
238,1,1,1,9130,1,1,126.0,1,19,1,9,9,122.5,1,0,0,0,0,0,25,0,0,4,13.5,0,4,14.25,9.4,-0.8,-3.12,0
239,1,39,1,9085,1,19,133.1,1,19,19,9,7,140.0,0,0,1,0,0,0,24,0,2,3,11.75,1,3,10.333333333333334,16.2,0.3,-0.92,0
240,1,1,3,9500,1,1,125.0,1,3,1,4,4,119.4,1,0,0,1,0,0,19,0,0,6,12.471428571428572,0,7,11.4625,12.4,0.5,1.79,1
241,1,16,1,171,1,1,145.0,1,3,3,3,3,155.0,1,0,0,1,0,0,24,0,11,11,12.909090909090908,9,9,13.555555555555555,12.4,0.5,1.79,1
242,1,1,2,9147,1,1,118.0,1,37,19,5,5,119.1,1,0,0,1,0,1,20,0,0,5,11.6,0,5,13.6,12.4,0.5,1.79,1
243,1,39,1,9147,1,1,120.0,1,37,1,9,1,122.7,0,0,0,0,0,0,25,0,0,0,0.0,0,0,0.0,10.8,1.4,1.74,0
244,1,1,1,9147,1,1,127.0,1,38,19,9,10,117.9,0,0,0,1,0,1,20,0,5,9,12.9,4,10,12.363636363636363,8.9,1.4,3.51,1
245,1,7,1,9500,1,3,130.0,1,19,38,5,3,130.0,0,0,0,1,0,0,23,0,0,8,13.22,0,8,13.22,9.4,-0.8,-3.12,1
246,1,17,3,9500,1,1,129.0,1,19,37,7,6,120.0,1,0,0,1,0,1,19,0,0,7,13.151428571428571,0,7,13.151428571428571,10.8,1.4,1.74,1
247,1,44,1,9003,1,39,130.0,1,37,37,9,10,130.0,0,0,1,0,0,0,29,0,0,3,12.75,0,3,11.333333333333334,13.9,-0.3,0.79,0
248,1,1,3,9254,1,1,121.0,1,19,37,4,7,116.8,1,0,0,1,0,0,21,0,0,6,11.333333333333334,0,4,12.25,11.1,0.6,2.02,1
249,1,1,1,9670,1,1,136.0,1,19,1,9,8,123.4,1,0,0,1,0,1,18,0,0,6,13.25,0,5,14.142857142857142,11.1,0.6,2.02,1
250,1,1,3,9070,1,1,125.0,1,19,38,9,9,125.4,1,0,0,1,0,0,19,0,0,5,12.4,0,5,12.4,9.4,-0.8,-3.12,1
251,1,1,3,9773,1,1,131.0,1,38,37,7,7,127.2,1,0,0,1,0,1,18,0,0,6,15.0,0,6,12.833333333333334,8.9,1.4,3.51,0
252,1,1,1,9085,1,1,122.0,1,9,19,90,6,103.4,0,0,0,1,0,0,19,0,0,5,14.4,0,5,13.0,7.6,2.6,0.32,1
253,1,1,1,9773,1,1,127.0,1,37,37,9,8,123.2,1,0,0,1,0,0,18,0,0,1,11.0,0,0,0.0,9.4,-0.8,-3.12,1
254,1,17,1,9147,1,1,136.0,1,1,1,4,4,124.1,0,0,0,1,0,0,18,0,0,5,12.4,0,5,10.8,8.9,1.4,3.51,1
255,2,39,1,9556,1,19,133.1,1,38,37,7,7,99.5,1,0,1,0,0,1,37,0,0,1,16.0,0,0,0.0,8.9,1.4,3.51,0
256,1,17,1,9991,0,40,127.0,1,37,37,6,6,124.9,0,0,0,1,0,0,29,0,0,5,13.571428571428571,0,5,12.333333333333334,16.2,0.3,-0.92,1
257,1,17,3,9070,1,1,116.0,1,37,37,9,9,110.8,0,0,0,1,0,0,18,0,0,6,11.833333333333334,0,6,12.5,7.6,2.6,0.32,1
258,1,1,1,9238,1,1,121.0,1,1,1,9,8,118.9,1,0,0,1,0,1,19,0,0,5,11.666666666666666,0,5,12.666666666666666,12.4,0.5,1.79,1
259,1,43,1,9238,1,1,124.0,1,1,1,3,1,118.8,1,0,1,0,0,0,22,0,6,6,11.833333333333334,2,2,13.0,16.2,0.3,-0.92,0
260,1,1,1,9254,1,1,131.0,1,37,38,9,7,137.0,0,0,0,1,0,1,20,0,0,6,11.166666666666666,0,5,10.6,15.5,2.8,-4.06,1
261,1,39,1,8014,0,1,100.0,1,37,37,99,99,100.0,0,0,0,1,0,0,34,0,0,0,0.0,0,0,0.0,12.7,3.7,-1.7,0
262,1,43,1,9119,1,1,130.0,1,37,38,9,9,120.0,0,0,1,0,0,0,30,0,8,8,11.75,6,6,12.166666666666666,7.6,2.6,0.32,0
263,1,1,1,9238,1,1,135.0,1,1,1,4,4,122.8,0,0,0,1,0,0,18,0,0,6,14.0,0,6,14.0,10.8,1.4,1.74,1
264,1,1,1,9238,1,1,130.0,1,38,19,9,5,121.6,0,0,0,1,0,0,18,0,0,6,12.833333333333334,0,6,12.0,12.4,0.5,1.79,1
265,1,1,2,9773,1,1,146.0,1,3,1,1,3,149.2,1,0,0,1,0,0,18,0,0,4,12.25,0,3,11.666666666666666,9.4,-0.8,-3.12,1
266,1,17,4,9500,1,1,146.0,1,4,1,2,3,140.0,1,0,0,1,0,0,18,0,0,7,14.828571428571427,0,7,14.828571428571427,12.7,3.7,-1.7,1
267,1,1,2,9773,1,1,154.0,1,38,38,9,9,133.4,1,0,0,1,0,1,19,0,0,5,11.4,0,5,12.8,12.7,3.7,-1.7,1
268,1,1,1,9070,1,1,137.0,1,37,37,9,9,126.2,1,0,0,1,0,1,19,0,0,6,13.0,0,6,12.5,10.8,1.4,1.74,1
269,1,1,5,9500,1,1,151.0,1,1,1,9,9,127.8,0,0,0,1,0,1,18,0,0,7,13.671428571428573,0,7,13.671428571428573,12.7,3.7,-1.7,1
270,1,44,1,9003,1,39,150.0,1,37,38,4,8,150.0,0,0,0,1,0,1,21,0,0,6,12.666666666666666,0,5,12.8,13.9,-0.3,0.79,1
271,1,1,2,9147,1,1,121.0,1,1,19,9,9,113.7,1,0,0,0,0,0,20,0,0,2,10.0,0,1,13.0,7.6,2.6,0.32,0
272,1,17,1,9147,1,1,122.0,1,12,19,4,8,117.8,1,0,0,1,0,0,20,0,0,5,13.5,0,5,12.333333333333334,13.9,-0.3,0.79,1
273,1,1,1,9500,1,1,143.0,1,5,1,2,5,136.7,0,0,0,1,0,0,19,0,2,7,12.67,1,8,13.55,11.1,0.6,2.02,1
274,1,1,1,9238,1,1,152.0,1,1,38,4,5,144.7,0,0,0,1,0,0,20,0,0,6,14.5,0,6,15.428571428571429,16.2,0.3,-0.92,1
275,1,17,3,9500,1,1,145.0,1,12,1,4,10,139.8,1,0,0,1,0,0,18,0,0,7,13.685714285714283,0,8,15.3875,13.9,-0.3,0.79,1
276,1,42,1,9853,1,1,120.0,1,37,38,3,3,113.7,0,0,0,1,0,0,20,0,0,5,11.0,0,3,10.666666666666666,12.7,3.7,-1.7,0
277,2,7,1,9130,1,3,140.0,1,5,4,2,0,140.0,0,0,1,0,0,0,29,0,7,7,11.555555555555555,5,5,13.2,7.6,2.6,0.32,0
278,1,1,1,9500,1,1,143.0,1,19,19,5,6,142.3,0,0,0,1,0,1,18,0,0,7,13.79714285714286,0,8,13.775,12.4,0.5,1.79,1
279,1,1,1,9500,1,1,129.0,1,19,19,5,5,119.6,1,0,0,1,0,1,20,0,0,7,14.00375,0,7,13.812857142857142,15.5,2.8,-4.06,1
280,1,16,2,9147,1,1,139.0,1,38,37,9,9,123.7,1,0,0,1,0,1,22,0,0,4,12.0,0,4,11.4,16.2,0.3,-0.92,1
281,4,1,1,8014,0,1,133.1,1,39,19,4,10,143.0,1,0,0,1,0,1,47,0,0,5,14.166666666666666,0,6,14.166666666666666,16.2,0.3,-0.92,1
282,2,51,1,9991,0,1,127.0,1,37,37,8,4,100.1,0,0,0,1,0,0,31,0,1,5,14.0,0,5,13.8,8.9,1.4,3.51,1
283,1,1,1,9070,1,1,126.0,1,19,37,7,5,119.4,0,0,0,1,0,1,21,0,0,5,13.8,0,6,12.833333333333334,16.2,0.3,-0.92,1
284,1,1,1,8014,0,1,128.0,1,38,38,0,0,122.1,0,0,0,1,0,0,21,0,0,5,12.8,0,6,11.857142857142858,7.6,2.6,0.32,1
285,2,39,1,9773,1,12,100.0,1,1,1,4,4,100.0,0,0,0,1,0,0,24,0,0,6,12.166666666666666,0,6,13.833333333333334,7.6,2.6,0.32,1
286,1,17,1,9070,1,1,123.0,1,4,37,2,9,113.9,0,0,0,1,0,0,18,0,0,6,12.5,0,6,12.333333333333334,15.5,2.8,-4.06,1
287,1,39,1,8014,0,15,170.0,1,34,1,90,2,101.0,0,0,0,1,0,0,32,0,0,4,12.0,0,4,11.5,7.6,2.6,0.32,1
288,1,18,2,8014,0,1,117.0,1,3,1,3,4,111.8,1,0,0,1,0,1,19,0,0,6,10.833333333333334,0,6,11.5,10.8,1.4,1.74,1
289,1,39,1,9500,1,1,140.0,1,3,3,1,1,140.0,1,0,0,1,0,0,24,0,0,8,13.385,0,8,13.385,9.4,-0.8,-3.12,1
290,1,17,4,9085,1,1,123.0,1,19,19,4,10,124.4,1,0,0,1,0,0,19,0,0,6,15.666666666666666,0,6,14.5,15.5,2.8,-4.06,1
291,1,44,1,9003,1,39,150.0,1,19,37,6,6,150.0,0,0,1,1,0,1,19,0,0,6,14.333333333333334,0,6,13.833333333333334,13.9,-0.3,0.79,1
292,1,44,1,9003,1,39,140.0,1,37,37,9,4,140.0,0,0,0,1,0,0,24,0,0,6,11.428571428571429,0,5,13.0,12.4,0.5,1.79,1
293,1,17,4,9238,1,1,123.0,1,19,19,191,144,116.0,1,0,0,1,0,1,18,0,0,6,11.666666666666666,0,6,11.666666666666666,8.9,1.4,3.51,1
294,1,1,1,9070,1,1,130.0,1,38,37,3,6,135.6,1,0,0,1,0,1,19,0,0,5,12.0,0,2,11.333333333333334,8.9,1.4,3.51,0
295,2,1,1,9500,1,1,137.0,1,3,38,2,4,121.0,0,0,0,1,0,1,19,0,0,7,14.725714285714288,0,7,14.725714285714288,10.8,1.4,1.74,1
296,1,17,2,9773,1,1,126.0,1,19,38,9,8,118.7,1,0,0,1,0,1,18,0,0,6,14.166666666666666,0,6,13.666666666666666,12.4,0.5,1.79,1
297,1,1,1,9238,1,1,125.0,1,1,1,3,3,125.7,1,0,0,1,0,0,18,0,0,6,11.571428571428571,0,6,12.333333333333334,12.4,0.5,1.79,1
298,1,17,4,9556,1,1,112.0,1,1,1,4,10,107.1,1,0,0,1,0,0,20,0,0,7,12.5,0,8,13.1375,12.4,0.5,1.79,1
299,1,1,1,9500,1,1,141.0,1,19,38,5,7,125.5,0,0,0,1,0,0,18,0,0,8,12.86,0,8,12.86,9.4,-0.8,-3.12,1
300,1,17,4,9670,1,1,135.0,1,38,38,9,7,127.0,1,0,0,1,0,0,18,0,0,6,12.25,0,6,13.714285714285714,11.1,0.6,2.02,1
301,1,1,2,9085,1,1,117.0,1,38,37,9,9,113.5,1,0,0,1,0,1,21,0,0,4,12.0,0,5,12.2,10.8,1.4,1.74,1
302,1,1,1,9500,1,1,160.0,1,19,19,4,9,154.4,0,0,0,1,0,1,18,0,0,7,15.116666666666667,0,8,16.168888888888887,15.5,2.8,-4.06,1
303,1,51,1,9670,1,1,136.0,1,19,19,5,5,122.0,0,0,1,0,0,0,18,0,0,2,12.5,0,4,10.25,9.4,-0.8,-3.12,0
304,1,17,2,9238,1,1,143.0,1,1,11,4,3,128.0,1,0,0,1,0,0,19,0,0,0,0.0,0,0,0.0,9.4,-0.8,-3.12,0
305,1,1,1,9670,1,1,119.0,1,1,19,4,10,115.5,1,0,0,1,0,0,19,0,0,4,11.0,0,4,11.0,10.8,1.4,1.74,1
306,1,17,4,9670,1,1,120.0,1,1,19,5,5,117.2,1,0,0,1,0,0,18,0,0,6,11.875,0,4,14.6,11.1,0.6,2.02,1
307,1,39,1,9130,1,3,150.0,1,3,1,90,90,150.0,1,0,0,1,0,0,34,0,1,1,11.0,0,0,0.0,12.7,3.7,-1.7,0
308,1,1,3,9085,1,1,142.0,1,11,11,90,90,155.3,0,0,0,1,0,0,19,0,0,5,15.2,0,5,13.2,7.6,2.6,0.32,1
309,1,44,1,9130,1,39,120.0,1,37,37,7,8,120.0,1,0,1,0,0,0,19,0,2,5,11.6,1,2,11.0,12.4,0.5,1.79,0
310,1,51,1,9238,1,1,160.0,1,3,19,2,1,116.1,0,0,1,1,0,0,26,0,0,6,14.833333333333334,0,6,15.142857142857142,11.1,0.6,2.02,1
311,1,17,1,9853,1,1,133.1,1,34,34,0,0,118.9,1,0,0,1,0,0,21,0,0,3,11.333333333333334,0,3,11.333333333333334,7.6,2.6,0.32,0
312,1,17,2,9147,1,1,142.0,1,19,19,4,8,127.3,0,0,0,1,0,1,18,0,0,5,11.2,0,5,11.8,11.1,0.6,2.02,1
313,1,17,4,9853,1,1,121.0,1,38,38,5,7,113.7,1,0,0,1,0,1,20,0,0,5,13.4,0,5,13.666666666666666,9.4,-0.8,-3.12,1
314,1,51,1,9147,1,1,135.0,1,1,1,4,4,118.5,0,0,0,1,0,0,25,0,0,2,10.5,0,0,0.0,11.1,0.6,2.02,0
315,1,1,1,9147,1,1,153.0,1,1,38,4,3,146.7,0,0,0,1,0,0,18,0,0,5,16.2,0,5,16.4,11.1,0.6,2.02,1
316,1,1,1,9500,1,1,140.0,1,19,19,3,6,124.3,1,0,0,1,0,1,18,0,0,7,14.542857142857144,0,8,14.88181818181818,16.2,0.3,-0.92,1
317,1,1,1,9500,1,1,152.0,1,41,19,3,5,137.8,0,0,0,1,0,0,19,0,0,7,13.694285714285714,0,8,14.355555555555554,11.1,0.6,2.02,1
318,1,1,1,9238,1,1,120.0,1,19,38,5,9,130.2,0,0,0,1,0,1,18,0,0,6,11.285714285714286,0,6,11.857142857142858,12.4,0.5,1.79,1
319,1,17,1,9500,1,1,160.0,1,38,38,7,7,147.8,0,0,0,1,0,0,20,0,0,6,11.757142857142856,0,6,13.083333333333334,15.5,2.8,-4.06,1
320,1,7,1,9085,1,40,150.0,1,19,19,9,5,150.0,0,0,1,0,0,0,26,0,0,0,0.0,0,0,0.0,8.9,1.4,3.51,0
321,1,42,1,9500,1,1,100.0,1,37,37,7,9,100.0,1,0,0,1,0,1,19,0,0,7,13.058571428571428,0,7,13.058571428571428,10.8,1.4,1.74,1
322,1,1,1,9500,1,1,150.0,1,1,1,5,1,155.6,0,0,0,1,0,0,19,0,0,7,14.3,0,8,14.055555555555555,16.2,0.3,-0.92,1
323,1,43,4,9147,1,1,124.0,1,37,37,9,9,117.4,0,0,0,1,0,0,19,0,3,5,11.8,4,8,12.0,7.6,2.6,0.32,1
324,1,5,3,9085,1,1,141.0,1,1,19,7,5,128.8,1,0,0,1,0,0,19,0,0,3,10.333333333333334,0,3,13.0,7.6,2.6,0.32,1
325,1,1,1,9254,1,1,121.0,1,19,19,5,8,117.5,1,0,0,1,0,0,18,0,0,6,10.571428571428571,0,3,11.666666666666666,16.2,0.3,-0.92,1
326,1,43,1,9500,1,6,134.0,1,1,37,9,9,120.4,1,0,0,1,0,0,19,0,0,6,13.333333333333334,0,6,13.333333333333334,7.6,2.6,0.32,1
327,1,1,1,9238,1,1,134.0,1,1,1,9,6,130.9,0,0,1,1,0,0,18,0,0,6,11.857142857142858,0,5,11.0,13.9,-0.3,0.79,1
328,1,1,1,9853,1,1,132.0,1,2,19,4,4,125.0,1,0,0,1,0,0,18,0,0,5,12.6,0,5,11.4,9.4,-0.8,-3.12,1
